Product_name,Product_Description,Specifications,Average_Review,Total_Review_and_ratings,original_price,selling_price,Product_URL
"Samsung Galaxy J6 (Gold, 64 GB)","Samsung Galaxy J6 (Gold, 64 GB)4.521,144 Ratings & 1,340 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3000 mAh BatteryExynos 7870 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3000 mAh BatteryExynos 7870 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"21,144 Ratings ","12,900","9,490",https://www.flipkart.com/samsung-galaxy-j6-gold-64-gb/p/itmf5bkhw2vseffk?pid=MOBF5BKH5A2WFENZ&srno=s_6_127&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF5BKH5A2WFENZKEZTU5&fm=organic&iid=3aa85917-08ee-4247-9485-42ed6346bade.MOBF5BKH5A2WFENZ.SEARCH&qH=a5594894156db043
"XOLO Era 4x (Gold, 16 GB)4.1414 Ratings & 62 Reviews1 GB RAM | 16 GB ROM | Expandable Upto 32 GB13.84 cm (5.45 inch) HD+ Display8MP Rear Camera | 5MP Front Camera3000 mAh Battery1 Year Brand Warranty","XOLO Era 4x (Gold, 16 GB)4.1414 Ratings & 62 Reviews1 GB RAM | 16 GB ROM | Expandable Upto 32 GB13.84 cm (5.45 inch) HD+ Display8MP Rear Camera | 5MP Front Camera3000 mAh Battery1 Year Brand Warranty₹4,299₹4,4994% offEMI starting from ₹143/monthOffersSpecial PriceBank Offer",4.1,4.1414 Ratings & 62 Reviews,414 Ratings ,"4,299","4,299₹4,4994% off",https://www.flipkart.com/xolo-era-4x-gold-16-gb/p/itmfdt23n2fmd9ep?pid=MOBFDS29CFCW2YBJ&srno=s_6_128&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFDS29CFCW2YBJKCLVOJ&fm=organic&iid=572594ae-051c-4d23-b25a-7149ac8e41ba.MOBFDS29CFCW2YBJ.SEARCH&qH=a5594894156db043
"Samsung Galaxy J8 (Black, 64 GB)","Samsung Galaxy J8 (Black, 64 GB)4.417,834 Ratings & 1,891 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP | 16MP Front Camera3500 mAh BatteryQualcomm Snapdragon SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP | 16MP Front Camera3500 mAh BatteryQualcomm Snapdragon SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"17,834 Ratings ","17,000","14,990",https://www.flipkart.com/samsung-galaxy-j8-black-64-gb/p/itmf6gzusrgpzcf4?pid=MOBF6GZTM8BDQZGG&srno=s_6_129&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF6GZTM8BDQZGGH5DDVG&fm=organic&iid=ba15b686-587d-4dd9-9c74-e342449b3890.MOBF6GZTM8BDQZGG.SEARCH&qH=a5594894156db043
"Redmi Note 5 (Black, 64 GB)4.43,28,272 Ratings & 39,180 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","Redmi Note 5 (Black, 64 GB)4.43,28,272 Ratings & 39,180 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB15.21 cm (5.99 inch) Full HD+ Display12MP Rear Camera | 5MP Front Camera4000 mAh Li Polymer BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹10,999₹11,9998% offEMI starting from ₹366/monthOffersSpecial PriceBank Offer",4.4,"4.43,28,272 Ratings & 39,180 Reviews","3,28,272 Ratings ","10,999","10,999₹11,9998% off",https://www.flipkart.com/redmi-note-5-black-64-gb/p/itmf2fc3phdkgahv?pid=MOBF28FTXZYZ6UYJ&srno=s_6_130&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF28FTXZYZ6UYJFTMMCS&fm=organic&iid=e3f983c6-27f6-4021-8d36-716ea049aa4f.MOBF28FTXZYZ6UYJ.SEARCH&qH=a5594894156db043
"Honor 7C (Black, 64 GB)4.2404 Ratings & 32 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) Display13MP + 2MP | 8MP Front Camera3000 mAh BatteryQualcomm SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","Honor 7C (Black, 64 GB)4.2404 Ratings & 32 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) Display13MP + 2MP | 8MP Front Camera3000 mAh BatteryQualcomm SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹9,990₹10,8698% offEMI starting from ₹332/monthOffersSpecial PriceBank Offer",4.2,4.2404 Ratings & 32 Reviews,404 Ratings ,"9,990","9,990₹10,8698% off",https://www.flipkart.com/honor-7c-black-64-gb/p/itmfaybh5jjzhmpz?pid=MOBF3T87GKAPCQNR&srno=s_6_131&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF3T87GKAPCQNRDVBUCX&fm=organic&iid=303161e4-df1f-45e8-b0ff-121d558c1441.MOBF3T87GKAPCQNR.SEARCH&qH=a5594894156db043
,,"Panasonic Eluga Ray 530 (Blue, 32 GB)","Panasonic Eluga Ray 530 (Blue, 32 GB)4.14,005 Ratings & 418 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera3000 mAh Li-ion Polymer BatteryMT6739WA ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories","4,005 Ratings ","6,290","6,290EMI starting from ₹209/monthOffersBank Offer",https://www.flipkart.com/panasonic-eluga-ray-530-blue-32-gb/p/itmfcmt26f9xhrfp?pid=MOBFCMTFWGMSUA4H&srno=s_6_132&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFCMTFWGMSUA4H4N6D6Z&fm=organic&iid=dab1c9b1-8a88-4ffd-b540-d14d4a89d603.MOBFCMTFWGMSUA4H.SEARCH&qH=a5594894156db043
"Vivo V7+ (Matte Black, 64 GB)4.416,655 Ratings & 2,728 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD Display16MP Rear Camera | 24MP Front Camera3225 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹21,990Up to ₹21,000 Off on ExchangeEMI starting from ₹731/monthOffersNo Cost EMIBank Offer",,"4.416,655 Ratings & 2,728 Reviews","Vivo V7+ (Matte Black, 64 GB)","16,655 Ratings ","21,990","21,990",https://www.flipkart.com/vivo-v7-matte-black-64-gb/p/itmffy7tqqgyvgdv?pid=MOBEX3YCVHTZT9KA&srno=s_6_133&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBEX3YCVHTZT9KAXKAIN2&fm=organic&iid=64c4de8e-2131-4196-8f19-62f7a9c92ebb.MOBEX3YCVHTZT9KA.SEARCH&qH=a5594894156db043
,,"Tecno Camon i ACE 2x (Midnight Black, 32 GB)","Tecno Camon i ACE 2x (Midnight Black, 32 GB)475 Ratings & 9 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) HD+ Display13MP + 0.3MP | 8MP Front Camera3050 mAh Battery1 Year Brand Warranty",75 Ratings ,"7,299","7,299EMI starting from ₹243/monthOffersBank Offer",https://www.flipkart.com/tecno-camon-ace-2x-midnight-black-32-gb/p/itmfdwkyewtymz4a?pid=MOBFDXEQ2A8M4GPN&srno=s_6_134&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFDXEQ2A8M4GPNINZ1CQ&fm=organic&iid=b070a7b7-c50d-4648-8d59-c99e42bdf4ee.MOBFDXEQ2A8M4GPN.SEARCH&qH=a5594894156db043
"Samsung Galaxy On8 (Black, 64 GB)","Samsung Galaxy On8 (Black, 64 GB)4.470,878 Ratings & 7,436 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP | 16MP Front Camera3500 mAh Lithium-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP | 16MP Front Camera3500 mAh Lithium-ion BatteryQualcomm Snapdragon 450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"70,878 Ratings ","19,990","11,990",https://www.flipkart.com/samsung-galaxy-on8-black-64-gb/p/itmf7f86s94awfjd?pid=MOBF7F86UGKQXQCE&srno=s_6_135&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF7F86UGKQXQCEUVMETI&fm=organic&iid=9de7177a-1969-4e1c-bddf-690c07e8696b.MOBF7F86UGKQXQCE.SEARCH&qH=a5594894156db043
"Google Pixel 3 XL (Just Black, 64 GB)","Google Pixel 3 XL (Just Black, 64 GB)4.7466 Ratings & 66 Reviews4 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) QHD+ Display12.2MP Rear Camera | 8MP + 8MP Dual Front Camera3430 mAh BatteryQualcomm Snapdragon 845 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile",4 GB RAM | 64 GB ROM |16.0 cm (6.3 inch) QHD+ Display12.2MP Rear Camera | 8MP + 8MP Dual Front Camera3430 mAh BatteryQualcomm Snapdragon 845 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile,4.7,466 Ratings ,"83,000","54,999",https://www.flipkart.com/google-pixel-3-xl-just-black-64-gb/p/itmfefgvxq82gm5g?pid=MOBF9GAQNQVTSHMH&srno=s_6_136&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9GAQNQVTSHMH1KPSNN&fm=organic&iid=9f2ea33d-cfdf-46df-8bcd-9ce6098a7834.MOBF9GAQNQVTSHMH.SEARCH&qH=a5594894156db043
"Blackberry Evolve (Black, 64 GB)3.8784 Ratings & 151 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) Full HD+ Display13MP + 13MP | 16MP Front Camera4000 mAh BatteryQualcomm SDM450 with 64 bit Octa-core 1.8GHz Cortex-A53 Processor1 Year","Blackberry Evolve (Black, 64 GB)3.8784 Ratings & 151 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) Full HD+ Display13MP + 13MP | 16MP Front Camera4000 mAh BatteryQualcomm SDM450 with 64 bit Octa-core 1.8GHz Cortex-A53 Processor1 Year₹18,600₹29,99037% offEMI starting from ₹618/monthOffersBank Offer",3.8,3.8784 Ratings & 151 Reviews,784 Ratings ,"18,600","18,600₹29,99037% off",https://www.flipkart.com/blackberry-evolve-black-64-gb/p/itmfdwhxj8vpzr2v?pid=MOBFDWBZW6YCXAVG&srno=s_6_137&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFDWBZW6YCXAVG3NAUX6&fm=organic&iid=054ff981-0bc5-4a6f-b398-6e6fc12889ad.MOBFDWBZW6YCXAVG.SEARCH&qH=a5594894156db043
"Samsung Galaxy On Nxt (Gold, 64 GB)","Samsung Galaxy On Nxt (Gold, 64 GB)4.33,49,148 Ratings & 55,550 Reviews3 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3300 mAh Li-ion BatteryExynos 7870 Octa Core 1.6 GHz ProcessorBrand Warranty of 1 Year",3 GB RAM | 64 GB ROM | Expandable Upto 256 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera | 8MP Front Camera3300 mAh Li-ion BatteryExynos 7870 Octa Core 1.6 GHz ProcessorBrand Warranty of 1 Year,4.3,"3,49,148 Ratings ","17,900","10,990",https://www.flipkart.com/samsung-galaxy-nxt-gold-64-gb/p/itmet6rhmfzdtrht?pid=MOBET6RH4XSXKM7D&srno=s_6_138&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBET6RH4XSXKM7D5I3RAP&fm=organic&iid=ca066892-6d36-4ab4-adbc-7c4dbf91cf96.MOBET6RH4XSXKM7D.SEARCH&qH=a5594894156db043
,,"Lava Z50 (Gold, 8 GB)","Lava Z50 (Gold, 8 GB)3.8894 Ratings & 133 Reviews1 GB RAM | 8 GB ROM |11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera | 5MP Front Camera2000 mAh Battery2 Year Manufacturer Warranty for Phone, 6 Months for Accessories",894 Ratings ,"3,999","3,999EMI starting from ₹133/monthOffersBank Offer",https://www.flipkart.com/lava-z50-gold-8-gb/p/itmf3ubje2gzzj5d?pid=MOBF2ZFRDQTU4PSB&srno=s_6_139&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF2ZFRDQTU4PSBWG19GB&fm=organic&iid=e54acfcc-3d7c-4867-8ce0-e6555a54adc6.MOBF2ZFRDQTU4PSB.SEARCH&qH=a5594894156db043
"Lenovo K9 Note (Gold, 64 GB)","Lenovo K9 Note (Gold, 64 GB)4.255 Ratings & 2 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display16MP + 2MP | 8MP Front Camera3760 mAh BatteryQualcomm Snapdragon SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD+ Display16MP + 2MP | 8MP Front Camera3760 mAh BatteryQualcomm Snapdragon SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.2,55 Ratings ,"11,999","9,999",https://www.flipkart.com/lenovo-k9-note-gold-64-gb/p/itmf9wa87yfruhau?pid=MOBF9WA8DXTBQWGD&srno=s_6_140&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9WA8DXTBQWGDIU9QHL&fm=organic&iid=ba5918d0-653b-4614-9b46-96b528cfb845.MOBF9WA8DXTBQWGD.SEARCH&qH=a5594894156db043
"Samsung Galaxy M20 (Ocean Blue, 32 GB)4325 Ratings & 19 Reviews32 GB ROM |16.0 cm (6.3 inch) Display13MP Rear Camera5000 mAh Battery12₹11,285₹11,290EMI starting from ₹375/monthOffersBank Offer",,4325 Ratings & 19 Reviews,"Samsung Galaxy M20 (Ocean Blue, 32 GB)",325 Ratings ,"11,285₹11,290","11,285₹11,290",https://www.flipkart.com/samsung-galaxy-m20-ocean-blue-32-gb/p/itmfd98gtkm3uzwz?pid=MOBFD98GJGFRTYMC&srno=s_6_141&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFD98GJGFRTYMCFMEOBH&fm=organic&iid=54ef71ce-b69b-4c4b-b287-98b770eb24fb.MOBFD98GJGFRTYMC.SEARCH&qH=a5594894156db043
"Nokia 2.1 (Blue&Copper, 8 GB)4.12,829 Ratings & 334 Reviews1 GB RAM | 8 GB ROM |13.97 cm (5.5 inch) Display8MP Rear Camera4000 mAh Battery1 Year Warranty","Nokia 2.1 (Blue&Copper, 8 GB)4.12,829 Ratings & 334 Reviews1 GB RAM | 8 GB ROM |13.97 cm (5.5 inch) Display8MP Rear Camera4000 mAh Battery1 Year Warranty₹5,297₹5,7778% offEMI starting from ₹176/monthOffersSpecial PriceBank OfferFreebie",4.1,"4.12,829 Ratings & 334 Reviews","2,829 Ratings ","5,297","5,297₹5,7778% off",https://www.flipkart.com/nokia-2-1-blue-copper-8-gb/p/itmf82gs23e6x9hr?pid=MOBF82GV6YFW9Z5R&srno=s_6_142&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF82GV6YFW9Z5RYGKK2P&fm=organic&iid=2f3543d1-b939-4ec4-8e38-3363a8db5713.MOBF82GV6YFW9Z5R.SEARCH&qH=a5594894156db043
"POCO F1 by Xiaomi (Rosso Red, 256 GB)","POCO F1 by Xiaomi (Rosso Red, 256 GB)4.610,011 Ratings & 1,351 Reviews8 GB RAM | 256 GB ROM | Expandable Upto 256 GB15.7 cm (6.18 inch) FHD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 845 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8 GB RAM | 256 GB ROM | Expandable Upto 256 GB15.7 cm (6.18 inch) FHD+ Display12MP + 5MP | 20MP Front Camera4000 mAh Li-polymer BatteryQualcomm Snapdragon 845 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.6,"10,011 Ratings ","30,999","27,999",https://www.flipkart.com/poco-f1-xiaomi-rosso-red-256-gb/p/itmf9a67ke8pvyca?pid=MOBF9A67BP8XSUVG&srno=s_6_143&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9A67BP8XSUVGNYORLZ&fm=organic&iid=cc0303dc-d890-4e9d-a9fb-5f177b03b00d.MOBF9A67BP8XSUVG.SEARCH&qH=a5594894156db043
"Vivo V7+ (Gold, 64 GB)4.416,655 Ratings & 2,728 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD Display16MP Rear Camera | 24MP Front Camera3225 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","Vivo V7+ (Gold, 64 GB)4.416,655 Ratings & 2,728 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.21 cm (5.99 inch) HD Display16MP Rear Camera | 24MP Front Camera3225 mAh Li-ion BatteryQualcomm Snapdragon 450 Octa Core 1.8 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹13,699₹13,9902% offEMI starting from ₹456/monthOffersSpecial PriceBank Offer",4.4,"4.416,655 Ratings & 2,728 Reviews","16,655 Ratings ","13,699","13,699₹13,9902% off",https://www.flipkart.com/vivo-v7-gold-64-gb/p/itmffy7tqqgyvgdv?pid=MOBEX3YCCYN57ZN6&srno=s_6_144&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBEX3YCCYN57ZN6HMKVGR&fm=organic&iid=c44725b8-8156-49c9-9c2f-8ff30ce82ddc.MOBEX3YCCYN57ZN6.SEARCH&qH=a5594894156db043
"Vivo Y91i (Fusion Black, 16 GB)","Vivo Y91i (Fusion Black, 16 GB)4.33,194 Ratings & 284 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4030 mAh Li-ion BatteryMTK Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4030 mAh Li-ion BatteryMTK Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,"3,194 Ratings ","8,990","7,990",https://www.flipkart.com/vivo-y91i-fusion-black-16-gb/p/itmff6vsadyrbauf?pid=MOBFEF9HYY3BQJRZ&srno=s_7_145&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFEF9HYY3BQJRZHPK78S&fm=organic&iid=20d6b6a4-0a38-4fc6-b83b-ed3674fa1011.MOBFEF9HYY3BQJRZ.SEARCH&qH=a5594894156db043
"Realme C2 (Diamond Black, 32 GB)","Realme C2 (Diamond Black, 32 GB)4.57,404 Ratings & 695 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + 2MP | 5MP Front Camera4000 mAh BatteryMediaTek P22 Octa Core 2.0 GHz ProcessorDual Nano SIM slots and Memory Card SlotFace UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + 2MP | 5MP Front Camera4000 mAh BatteryMediaTek P22 Octa Core 2.0 GHz ProcessorDual Nano SIM slots and Memory Card SlotFace UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"7,404 Ratings & 695 Reviews","8,999","7,999",https://www.flipkart.com/realme-c2-diamond-black-32-gb/p/itmfgwba8kmejqpe?pid=MOBFFMG35CZCFEFF&srno=s_7_146&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFFMG35CZCFEFFSB3UZP&fm=organic&iid=d384ead9-67f9-4d5d-a765-4abe11c4da1f.MOBFFMG35CZCFEFF.SEARCH&qH=a5594894156db043
"Realme C2 (Diamond Blue, 32 GB)","Realme C2 (Diamond Blue, 32 GB)4.57,404 Ratings & 695 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + 2MP | 5MP Front Camera4000 mAh BatteryMediaTek P22 Octa Core 2.0 GHz ProcessorDual Nano SIM slots and Memory Card SlotFace UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP + 2MP | 5MP Front Camera4000 mAh BatteryMediaTek P22 Octa Core 2.0 GHz ProcessorDual Nano SIM slots and Memory Card SlotFace UnlockBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.5,"7,404 Ratings & 695 Reviews","8,999","7,999",https://www.flipkart.com/realme-c2-diamond-blue-32-gb/p/itmfgwba8kmejqpe?pid=MOBFFMG3NH25KFVW&srno=s_7_147&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFFMG3NH25KFVW6RN430&fm=organic&iid=35e53861-a304-4f5a-bf35-758907ff39db.MOBFFMG3NH25KFVW.SEARCH&qH=a5594894156db043
,,"Mobiistar X1 Notch (Gradient Shine, 16 GB)","Mobiistar X1 Notch (Gradient Shine, 16 GB)3.930 Ratings & 3 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display13MP Rear Camera | 13MP Front Camera3020 mAh Battery1 Year Manufacture Warranty",30 Ratings ,"6,889","6,889EMI starting from ₹229/monthOffersBank Offer",https://www.flipkart.com/mobiistar-x1-notch-gradient-shine-16-gb/p/itmfcskxb93yvku3?pid=MOBFCSHWHTNHRWWP&srno=s_7_148&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFCSHWHTNHRWWPXN4X3L&fm=organic&iid=b7fe12d5-4735-4d7e-91f1-13d5b8c1bebb.MOBFCSHWHTNHRWWP.SEARCH&qH=a5594894156db043
"Mobiistar X1 Notch (Midnight Black, 16 GB)3.930 Ratings & 3 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display13MP Rear Camera | 13MP Front Camera3020 mAh Battery1 Year Manufacture Warranty","Mobiistar X1 Notch (Midnight Black, 16 GB)3.930 Ratings & 3 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display13MP Rear Camera | 13MP Front Camera3020 mAh Battery1 Year Manufacture Warranty₹6,899₹6,9991% offEMI starting from ₹230/monthOffersBank Offer",3.9,3.930 Ratings & 3 Reviews,30 Ratings ,"6,899","6,899₹6,9991% off",https://www.flipkart.com/mobiistar-x1-notch-midnight-black-16-gb/p/itmfcskxb93yvku3?pid=MOBFCUSZQZEECJGW&srno=s_7_149&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFCUSZQZEECJGWYUOUGY&fm=organic&iid=b8937db8-bd16-4b06-bdad-d5b68b1bd94b.MOBFCUSZQZEECJGW.SEARCH&qH=a5594894156db043
"Itel A46 (Gradation Diamond Grey, 16 GB)4.233 Ratings & 6 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.84 cm (5.45 inch) HD+ Display8MP + 0.3MP | 5MP Front Camera2350 mAh Battery100 Days replacement with 1 year warranty for handset and 6 months warranty for accessories.","Itel A46 (Gradation Diamond Grey, 16 GB)4.233 Ratings & 6 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.84 cm (5.45 inch) HD+ Display8MP + 0.3MP | 5MP Front Camera2350 mAh Battery100 Days replacement with 1 year warranty for handset and 6 months warranty for accessories.₹4,999₹5,99916% offEMI starting from ₹167/monthOffersBank Offer",4.2,4.233 Ratings & 6 Reviews,33 Ratings ,"4,999","4,999₹5,99916% off",https://www.flipkart.com/itel-a46-gradation-diamond-grey-16-gb/p/itmfgc7jdqavgdbh?pid=MOBFGD84MVCCEZPV&srno=s_7_150&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFGD84MVCCEZPVP29BJD&fm=organic&iid=ea5bf595-0f49-4f93-9b1b-5366f942cb10.MOBFGD84MVCCEZPV.SEARCH&qH=a5594894156db043
